vertex1_x,vertex1_y,vertex2_x,vertex2_y,vertex3_x,vertex3_y,vertex4_x,vertex4_y,Area,Areal Frequency B20,Areal Frequency P20,Branch Mean Length,Branch Min Length,Branch Max Length,Connections per Branch,Connections per Trace,Connection Frequency,Dimensionless Intensity B22,Dimensionless Intensity P22,Fracture Density (Mauldon),Fracture Intensity B21,Fracture Intensity (Mauldon),Fracture Intensity P21,Number of Branches,Number of Branches (Real),Number of Traces,Number of Traces (Real),Trace Mean Length,Trace Min Length,Trace Max Length,Trace Mean Length (Mauldon)
466014.02151642326,6691602.118339248,466018.02151642326,6691602.118339248,466018.02151642326,6691598.118339248,466014.02151642326,6691598.118339248,112.91574565917047,0.9476092052119391,0.3188217886694375,0.686980434137613,0.021431902205056415,4.223632812611404,1.7850467289719627,3.3333333333333335,0.5313696477823958,0.4472166942901861,0.9765752303887738,,0.6509889831892964,,0.6509889831892964,107.0,120,36.0,49,1.5001409480147876,0.021431902205056415,9.682087894978801,
466014.02151642326,6691598.118339248,466018.02151642326,6691598.118339248,466018.02151642326,6691594.118339248,466014.02151642326,6691594.118339248,112.91574565917047,2.0811977871477167,0.6907805421171146,0.6141129323538207,0.01029667493401158,4.223632812611404,1.8170212765957447,3.4615384615384617,1.1955817075103905,0.7848918899522066,1.9015422076161708,,1.2780904758735674,,1.2780904758735674,235.0,254,78.0,97,1.4877993721974008,0.029051459405910526,9.10385079621495,
466014.02151642326,6691594.118339248,466018.02151642326,6691594.118339248,466018.02151642326,6691590.118339248,466014.02151642326,6691590.118339248,112.91574565917047,2.501865424975447,0.7926263912754071,0.6641500057469986,0.01029667493401158,4.613055424546063,1.8300884955752212,3.6201117318435756,1.4346980490124688,1.1035609053931876,2.886629220125699,,1.6616139363756601,,1.6616139363756601,282.5,301,89.5,108,1.7372442279956213,0.10108514642515601,11.997786706073745,
466014.02151642326,6691590.118339248,466018.02151642326,6691590.118339248,466018.02151642326,6691586.118339248,466014.02151642326,6691586.118339248,112.91574565917047,2.019204661573104,0.6022189341533819,0.7150885196083651,0.01029667493401158,4.3832970154724995,1.8771929824561404,3.9411764705882355,1.1867255467140172,1.032523515999002,2.769592489973794,,1.4439100722306208,,1.4439100722306208,228.0,245,68.0,85,1.9181197937730263,0.05550126827173714,11.955020334092488,
466014.02151642326,6691586.118339248,466018.02151642326,6691586.118339248,466018.02151642326,6691582.118339248,466014.02151642326,6691582.118339248,112.91574565917047,1.7490917572837195,0.5623662105697023,0.7116512900503803,0.006948749398615524,3.6651249924249996,1.8126582278481012,3.52755905511811,0.9918900091938055,0.8858232502968444,2.214558125742111,,1.2447434054874458,,1.2447434054874458,197.5,213,63.5,79,1.7791282251259508,0.03524350231172983,10.377550560156573,
466014.02151642326,6691582.118339248,466018.02151642326,6691582.118339248,466018.02151642326,6691578.118339248,466014.02151642326,6691578.118339248,112.91574565917047,1.6428178277272403,0.553510049773329,0.7223615568969357,0.02142955939473451,2.876818301421126,1.7304582210242587,3.168,0.8767599188409531,0.8572325589992201,2.0128688568905737,,1.1867084437350912,,1.1867084437350912,185.5,202,62.5,79,1.6961780861314124,0.060778612413789186,10.013910485983597,
466014.02151642326,6691578.118339248,466018.02151642326,6691578.118339248,466018.02151642326,6691574.118339248,466014.02151642326,6691574.118339248,112.91574565917047,1.8110848828583324,0.5800785321624488,0.6860085311623059,0.006639501944314653,2.764825134565578,1.7750611246943766,3.4198473282442747,0.9918900091938055,0.852310499969677,2.125579234680475,,1.2424196802999015,,1.2424196802999015,204.5,221,65.5,82,1.710838349057214,0.07241285737530491,8.840490255789156,
466014.02151642326,6691574.118339248,466018.02151642326,6691574.118339248,466018.02151642326,6691570.118339248,466014.02151642326,6691570.118339248,112.91574565917047,1.3151398782614296,0.4029553162349835,0.722033101017129,0.006639501944314653,2.764825134565578,1.7441077441077442,3.4285714285714284,0.6907805421171146,0.6856242386238685,1.6969199905940746,,0.9495745245723897,,0.9495745245723897,148.5,163,45.5,60,1.7870319250173945,0.10859661839334214,7.867049910956485,
466014.02151642326,6691570.118339248,466018.02151642326,6691570.118339248,466018.02151642326,6691566.118339248,466014.02151642326,6691566.118339248,112.91574565917047,1.0273146523792986,0.3099656278730642,0.6131730093209368,0.006639501944314653,3.3775706947677997,1.7672413793103448,3.5428571428571427,0.5490819693751423,0.3862509334824762,0.9533001762546219,,0.6299216169189065,,0.6299216169189065,116.0,128,35.0,47,1.5133631719410352,0.23731604974367407,7.295346525669029,
466014.02151642326,6691566.118339248,466018.02151642326,6691566.118339248,466018.02151642326,6691562.118339248,466014.02151642326,6691562.118339248,112.91574565917047,0.11513009035285242,0.02656848238911979,0.9491754213980648,0.097177290590536,2.0675942849756788,1.6923076923076923,4.0,0.05313696477823958,0.1037246105868435,0.12258363069354233,,0.10927865202626598,,0.10927865202626598,13.0,21,3.0,11,1.1217527707431676,0.097177290590536,3.0670750098420987,
466018.02151642326,6691606.118339248,466022.02151642326,6691606.118339248,466022.02151642326,6691602.118339248,466018.02151642326,6691602.118339248,112.91574565917047,0.20369169831658507,0.061993125574612847,0.741192256797781,0.0048728982960641425,1.6183880308773961,1.7391304347826086,3.4285714285714284,0.10627392955647916,0.11190128570279276,0.11698770778019242,,0.15097470956624243,,0.15097470956624243,23.0,38,7.0,22,0.7748828139249528,0.2056530823720747,2.2866724514569152,
466018.02151642326,6691602.118339248,466022.02151642326,6691602.118339248,466022.02151642326,6691598.118339248,466018.02151642326,6691598.118339248,112.91574565917047,1.6073931845417473,0.553510049773329,0.5027429730663642,0.015084275190448058,2.5255132090958057,1.7575757575757576,3.2,0.8856160796373264,0.406269426215271,0.8014989223703444,,0.808105628483129,,0.808105628483129,181.5,211,62.5,92,0.9918244522994032,0.03731389399042325,5.829655824717243,
466018.02151642326,6691598.118339248,466022.02151642326,6691598.118339248,466022.02151642326,6691594.118339248,466018.02151642326,6691594.118339248,112.91574565917047,2.09005394794409,0.7084928637098611,0.6150891886690784,0.01029667493401158,4.08362908670756,1.7881355932203389,3.325,1.1778693859176441,0.7907399543165362,1.8295551884186523,,1.2855695871155346,,1.2855695871155346,236.0,258,80.0,102,1.4231475345676714,0.022180415900152177,11.369070155833878,
466018.02151642326,6691594.118339248,466022.02151642326,6691594.118339248,466022.02151642326,6691590.118339248,466018.02151642326,6691590.118339248,112.91574565917047,2.067913545953157,0.6509278185334348,0.6965726174591306,0.006744150091152282,4.738965273957796,1.8501070663811563,3.7006802721088436,1.2044378683067638,1.0033793860995137,2.519237490905768,,1.4404519513837826,,1.4404519513837826,233.5,253,73.5,93,1.7489215717925481,0.006744150091152282,11.661524584710099,
466018.02151642326,6691590.118339248,466022.02151642326,6691590.118339248,466022.02151642326,6691586.118339248,466018.02151642326,6691586.118339248,112.91574565917047,1.625105506134494,0.4826607634023429,0.8048485197166644,0.01029667493401158,4.738965273957796,1.880108991825613,3.963302752293578,0.9564653660083124,1.0527126968804688,2.7596111411080857,,1.307963760995748,,1.307963760995748,183.5,199,54.5,70,2.109852905257256,0.0630459765733649,11.21501338294208,
466018.02151642326,6691586.118339248,466022.02151642326,6691586.118339248,466022.02151642326,6691582.118339248,466018.02151642326,6691582.118339248,112.91574565917047,1.323996039057803,0.4295237986241033,0.7750122379878673,0.020885458264012734,3.6937328421568925,1.839464882943144,3.5876288659793816,0.7704859892844739,0.7952502358809521,2.0150832248169888,,1.0261131333172595,,1.0261131333172595,149.5,160,48.5,59,1.9638021962573926,0.14465099569320758,9.969568043836462,
466018.02151642326,6691582.118339248,466022.02151642326,6691582.118339248,466022.02151642326,6691578.118339248,466018.02151642326,6691578.118339248,112.91574565917047,1.4302699686142821,0.5092292457914627,0.7256569387451806,0.020885458264012734,2.9839302618823633,1.7089783281733746,2.991304347826087,0.7616298284881007,0.7531486891621222,1.7628045405751123,,1.0378853270038055,,1.0378853270038055,161.5,173,57.5,69,1.6984579073528503,0.13684490363628338,8.400004076885514,
466018.02151642326,6691578.118339248,466022.02151642326,6691578.118339248,466022.02151642326,6691574.118339248,466018.02151642326,6691574.118339248,112.91574565917047,1.8066568024601457,0.5933627733570086,0.6771635379202241,0.0029668870556100323,2.764825134565578,1.7303921568627452,3.2238805970149254,0.9564653660083124,0.8284433025703912,1.988263926168939,,1.2234021121615517,,1.2234021121615517,204.0,222,67.0,85,1.625192491008538,0.008214582496150365,11.841225209377058,
466018.02151642326,6691574.118339248,466022.02151642326,6691574.118339248,466022.02151642326,6691570.118339248,466018.02151642326,6691570.118339248,112.91574565917047,2.293745646260675,0.7084928637098611,0.6289407084706826,0.006639501944314653,3.3775706947677997,1.7722007722007722,3.5,1.2398625114922568,0.9073287416893114,2.447897334349288,,1.4426300118107327,,1.4426300118107327,259.0,275,80.0,96,1.6968296197281958,0.0526016609352199,11.161808617149392,
466018.02151642326,6691570.118339248,466022.02151642326,6691570.118339248,466022.02151642326,6691566.118339248,466018.02151642326,6691566.118339248,112.91574565917047,1.7092390337000398,0.504801165393276,0.6219914668771425,0.006639501944314653,3.3775706947677997,1.782383419689119,3.6491228070175437,0.9210407228228193,0.6612590905160087,1.7975071052054883,,1.0631320938147573,,1.0631320938147573,193.0,207,57.0,71,1.690765536722373,0.0526016609352199,7.295346525669029,
466018.02151642326,6691566.118339248,466022.02151642326,6691566.118339248,466022.02151642326,6691562.118339248,466018.02151642326,6691562.118339248,112.91574565917047,0.4428080398186632,0.11513009035285242,0.8563481813966699,0.03856939799283588,3.3775706947677997,1.7,3.6923076923076925,0.21254785911295832,0.3247253974635672,0.6494507949271344,,0.3791978596065364,,0.3791978596065364,50.0,62,13.0,25,1.7126963627933398,0.1427157623407579,4.841451845374056,
466022.02151642326,6691606.118339248,466026.02151642326,6691606.118339248,466026.02151642326,6691602.118339248,466022.02151642326,6691602.118339248,112.91574565917047,1.4568384510034018,0.43837995942047653,0.4344091349795369,0.021831821694682993,3.0438828851741366,1.7811550151975684,3.595959595959596,0.7881983108772205,0.2749218729580915,0.7294298080904202,,0.6328639313053163,,0.6328639313053163,164.5,177,49.5,62,1.1525855274860295,0.07362865514581811,4.933463952974638,
466022.02151642326,6691602.118339248,466026.02151642326,6691602.118339248,466026.02151642326,6691598.118339248,466022.02151642326,6691598.118339248,112.91574565917047,2.4708688621881403,0.7704859892844739,0.4878921023368353,0.021831821694682993,3.8711268411685587,1.7849462365591398,3.5172413793103448,1.3549926018451093,0.5881624205297675,1.5628315745505252,,1.205517403771596,,1.205517403771596,279.0,297,87.0,105,1.2963990147807338,0.05766556937299116,7.453862604280836,
466022.02151642326,6691598.118339248,466026.02151642326,6691598.118339248,466026.02151642326,6691594.118339248,466022.02151642326,6691594.118339248,112.91574565917047,2.14319091272233,0.6996367029134878,0.6054300668485937,0.01029667493401158,4.467798365987465,1.756198347107438,3.3164556962025316,1.1601570643248975,0.7855771258161522,1.8822739054208797,,1.2975522175587786,,1.2975522175587786,242.0,264,79.0,101,1.4506344175976205,0.04125760723907924,9.20683674792013,
466022.02151642326,6691594.118339248,466026.02151642326,6691594.118339248,466026.02151642326,6691590.118339248,466022.02151642326,6691590.118339248,112.91574565917047,1.8553656868401986,0.5712223713660755,0.7453708472459479,0.007721537798181116,4.738965273957796,1.828162291169451,3.689922480620155,1.0538831347684183,1.0307998008128538,2.6335677837840596,,1.382935493951139,,1.382935493951139,209.5,227,64.5,82,1.9043316158295864,0.007721537798181116,10.156278572113447,
466022.02151642326,6691590.118339248,466026.02151642326,6691590.118339248,466026.02151642326,6691586.118339248,466022.02151642326,6691586.118339248,112.91574565917047,0.8546195168500199,0.28782522588213105,1.1967402990534872,0.020885458264012734,4.372192398330554,1.782383419689119,3.3230769230769233,0.4782326830041562,1.2239752554369585,2.8122288607063455,,1.0227576161720398,,1.0227576161720398,96.5,106,32.5,42,2.7496533061586077,0.054916975773923744,9.522716435352773,
466022.02151642326,6691586.118339248,466026.02151642326,6691586.118339248,466026.02151642326,6691582.118339248,466022.02151642326,6691582.118339248,112.91574565917047,0.9033284012300729,0.3099656278730642,0.9549719206288964,0.009008775964746935,3.701865243138867,1.7352941176470589,3.142857142857143,0.48708884380052947,0.8238096388976808,1.7878421950545411,,0.8626532582813129,,0.8626532582813129,102.0,114,35.0,47,2.0724922532797323,0.09111524722106147,10.475756655368324,
466022.02151642326,6691582.118339248,466026.02151642326,6691582.118339248,466026.02151642326,6691578.118339248,466022.02151642326,6691578.118339248,112.91574565917047,1.2000097879085772,0.43837995942047653,0.8215438597423171,0.009008775964746935,5.025448246532816,1.6826568265682658,2.8686868686868685,0.6287874165425017,0.8099277823717208,1.7419875319264788,,0.9858606728869719,,0.9858606728869719,135.5,149,49.5,63,1.7669713173822852,0.024978513033007577,8.84441585921483,
466022.02151642326,6691578.118339248,466026.02151642326,6691578.118339248,466026.02151642326,6691574.118339248,466022.02151642326,6691574.118339248,112.91574565917047,1.2575748330850034,0.4516642006150364,0.7711447031695003,0.025601890588607255,5.025448246532816,1.7112676056338028,2.980392156862745,0.673068220524368,0.7478346732352957,1.608977630294121,,0.9697721713727689,,0.9697721713727689,142.0,157,51.0,66,1.659129512879834,0.08324386542026121,12.074425079952206,
466022.02151642326,6691574.118339248,466026.02151642326,6691574.118339248,466026.02151642326,6691570.118339248,466022.02151642326,6691570.118339248,112.91574565917047,2.1609032343150765,0.6907805421171146,0.6706137718475529,0.006639501944314653,4.682915135079107,1.7459016393442623,3.3333333333333335,1.1513009035285242,0.9718075200350845,2.5225642009421345,,1.4491314685616097,,1.4491314685616097,244.0,260,78.0,94,1.7407421311787543,0.0526016609352199,9.517383458113885,
466022.02151642326,6691570.118339248,466026.02151642326,6691570.118339248,466026.02151642326,6691566.118339248,466022.02151642326,6691566.118339248,112.91574565917047,1.6029651041435606,0.48708884380052947,0.7218203117956067,0.011263591201404612,3.3775706947677997,1.7569060773480663,3.4909090909090907,0.8501914364518333,0.835184192122358,2.1908454894803877,,1.157052771270382,,1.157052771270382,181.0,195,55.0,69,1.893470672971084,0.0526016609352199,8.73957845610666,
466022.02151642326,6691566.118339248,466026.02151642326,6691566.118339248,466026.02151642326,6691562.118339248,466022.02151642326,6691562.118339248,112.91574565917047,0.5845066125606354,0.168267055131092,0.8566749601707363,0.014262245300449684,3.1922176016363695,1.6818181818181819,3.3684210526315788,0.28339714548394446,0.4289647195309412,0.9132797254529715,,0.5007321790349143,,0.5007321790349143,66.0,78,19.0,31,1.823888624879632,0.014262245300449684,6.649147268785061,
466026.02151642326,6691606.118339248,466030.02151642326,6691606.118339248,466030.02151642326,6691602.118339248,466026.02151642326,6691602.118339248,112.91574565917047,1.5941089433471873,0.4782326830041562,0.4752231105959257,0.021831821694682993,5.2294859979485295,1.7777777777777777,3.5925925925925926,0.8590475972482066,0.36000878916130763,0.9818421522581118,,0.7575574106862347,,0.7575574106862347,180.0,192,54.0,66,1.2960630288979793,0.09616450023223479,5.8552001795485,
466026.02151642326,6691602.118339248,466030.02151642326,6691602.118339248,466030.02151642326,6691598.118339248,466026.02151642326,6691598.118339248,112.91574565917047,2.52400582696638,0.8236229540627135,0.5333348005981069,0.021831821694682993,5.2294859979485295,1.7473684210526317,3.2903225806451615,1.3549926018451093,0.7179433855085872,1.8601260442722487,,1.3461401444335743,,1.3461401444335743,285.0,302,93.0,110,1.3818219833678225,0.09616450023223479,8.24524543804903,
466026.02151642326,6691598.118339248,466030.02151642326,6691598.118339248,466030.02151642326,6691594.118339248,466026.02151642326,6691594.118339248,112.91574565917047,2.6302797565228593,0.8767599188409531,0.5882527468639381,0.021831821694682993,5.2294859979485295,1.7373737373737375,3.212121212121212,1.4081295666233489,0.9101854110367362,2.2340914634538067,,1.5472692917951822,,1.5472692917951822,297.0,319,99.0,121,1.4438931059387572,0.028073236467898346,7.966337917044314,
466026.02151642326,6691594.118339248,466030.02151642326,6691594.118339248,466030.02151642326,6691590.118339248,466026.02151642326,6691590.118339248,112.91574565917047,1.1911536271122038,0.4029553162349835,0.9128925202735957,0.026940819535804662,4.68601526097063,1.7472118959107807,3.208791208791209,0.6464997381352482,0.9926749781531501,2.3423646414315558,,1.0873952366874946,,1.0873952366874946,134.5,146,45.5,57,2.1541060346806775,0.16282601603155522,11.882668781896651,
466026.02151642326,6691590.118339248,466030.02151642326,6691590.118339248,466030.02151642326,6691586.118339248,466026.02151642326,6691586.118339248,112.91574565917047,0.7970544716735937,0.25682866309482466,1.1079109591632539,0.004420419882195721,5.530542669113543,1.7,3.1724137931034484,0.40738339663317014,0.9783578168320027,2.201305087872006,,0.8830653842172518,,0.8830653842172518,90.0,101,29.0,40,2.4927996581173213,0.004420419882195721,11.314189259068746,
466026.02151642326,6691586.118339248,466030.02151642326,6691586.118339248,466030.02151642326,6691582.118339248,466026.02151642326,6691582.118339248,112.91574565917047,0.6420716577370617,0.2258321003075182,1.2845852965590527,0.009008775964746935,5.530542669113543,1.6413793103448275,2.823529411764706,0.3188217886694375,1.0595205713023834,2.19472118341208,,0.8247958108663258,,0.8247958108663258,72.5,82,25.5,35,2.6609266857294664,0.09111524722106147,11.69426176055652,
466026.02151642326,6691582.118339248,466030.02151642326,6691582.118339248,466030.02151642326,6691578.118339248,466026.02151642326,6691578.118339248,112.91574565917047,0.673068220524368,0.23026018070570484,1.2580757109765301,0.009008775964746935,5.721558550556387,1.631578947368421,2.8461538461538463,0.32767794946581075,1.0653017511731093,2.0759726433117,,0.8467707800719022,,0.8467707800719022,76.0,89,26.0,39,2.4516347188260585,0.09111524722106147,10.239168479597488,
466026.02151642326,6691578.118339248,466030.02151642326,6691578.118339248,466030.02151642326,6691574.118339248,466026.02151642326,6691574.118339248,112.91574565917047,1.1513009035285242,0.38081491424405034,0.9792348910202378,0.009018838916129854,5.379071611991655,1.7153846153846153,3.1627906976744184,0.6022189341533819,1.1039835552178383,2.242466596536234,,1.1273940147982557,,1.1273940147982557,130.0,151,43.0,64,1.989070872384858,0.009018838916129854,11.99736723392536,
466026.02151642326,6691574.118339248,466030.02151642326,6691574.118339248,466030.02151642326,6691570.118339248,466026.02151642326,6691570.118339248,112.91574565917047,1.9660676967948645,0.6287874165425017,0.727323398268306,0.022719516272451914,4.682915135079107,1.7702702702702702,3.408450704225352,1.071595456361165,1.0400484858232162,2.6847763238692326,,1.4299670384583825,,1.4299670384583825,222.0,237,71.0,86,1.8775092373902784,0.0526016609352199,9.029709559418393,
466026.02151642326,6691570.118339248,466030.02151642326,6691570.118339248,466030.02151642326,6691566.118339248,466026.02151642326,6691566.118339248,112.91574565917047,1.6870986317091068,0.5446538889769557,0.7466036794224231,0.022719516272451914,4.853450992765947,1.769028871391076,3.3821138211382116,0.9210407228228193,0.9404175493091522,2.3886605752452468,,1.2595940459825548,,1.2595940459825548,190.5,204,61.5,75,1.8963733457329548,0.0526016609352199,11.614051562648347,
466026.02151642326,6691566.118339248,466030.02151642326,6691566.118339248,466030.02151642326,6691562.118339248,466026.02151642326,6691562.118339248,112.91574565917047,0.6155031753479419,0.16383897473290537,1.0242479690547692,0.024815442765611567,4.853450992765947,1.7410071942446044,3.7837837837837838,0.3099656278730642,0.6457144729568497,1.4959051956833684,,0.6304278772968909,,0.6304278772968909,69.5,81,18.5,30,2.372841128310215,0.30785280224286626,8.150185566545657,
466030.02151642326,6691606.118339248,466034.02151642326,6691606.118339248,466034.02151642326,6691602.118339248,466030.02151642326,6691602.118339248,112.91574565917047,0.8014825520717803,0.252400582696638,0.5011167540666077,0.04055031352683821,2.9068031910951126,1.7900552486187846,3.508771929824561,0.4428080398186632,0.20126669647795206,0.4793325271382805,,0.40163633493523143,,0.40163633493523143,90.5,100,28.5,38,1.1934491116586314,0.10448750491205805,4.008349029827066,
466030.02151642326,6691602.118339248,466034.02151642326,6691602.118339248,466034.02151642326,6691598.118339248,466030.02151642326,6691598.118339248,112.91574565917047,1.3018556370668697,0.469376522207783,0.5851677214496637,0.011648892610267251,5.22436877593579,1.6326530612244898,2.7547169811320753,0.6464997381352482,0.44578305048124056,0.949711716242643,,0.7618038967988205,,0.7618038967988205,147.0,163,53.0,69,1.24666166743624,0.011648892610267251,5.804210922146116,
466030.02151642326,6691598.118339248,466034.02151642326,6691598.118339248,466034.02151642326,6691594.118339248,466030.02151642326,6691594.118339248,112.91574565917047,0.9741776876010589,0.3896710750404236,0.9145006369251175,0.027099887692288813,4.951891666901887,1.5636363636363637,2.409090909090909,0.469376522207783,0.8147159203171563,1.4936458539147865,,0.8908861157894066,,0.8908861157894066,110.0,126,44.0,60,1.676584501029382,0.21845400224704895,9.975931809933673,
466030.02151642326,6691594.118339248,466034.02151642326,6691594.118339248,466034.02151642326,6691590.118339248,466030.02151642326,6691590.118339248,112.91574565917047,0.7394894264971675,0.27011290428938456,1.1229610106069656,0.026940819535804662,4.028044815595746,1.6167664670658684,2.6885245901639343,0.3631025926513038,0.932526804853311,1.810836935005848,,0.8304177937124245,,0.8304177937124245,83.5,96,30.5,43,2.180633590364689,0.2602037674727115,11.82738879218739,
466030.02151642326,6691590.118339248,466034.02151642326,6691590.118339248,466034.02151642326,6691586.118339248,466030.02151642326,6691586.118339248,112.91574565917047,0.7704859892844739,0.24797250229845139,1.1344798991481035,0.026940819535804662,5.23203640705095,1.735632183908046,3.2857142857142856,0.40738339663317014,0.9916498639141834,2.156838454013349,,0.8741008674184768,,0.8741008674184768,87.0,99,28.0,40,2.4674937806471253,0.06900802662654579,11.762045131706255,
466030.02151642326,6691586.118339248,466034.02151642326,6691586.118339248,466034.02151642326,6691582.118339248,466030.02151642326,6691582.118339248,112.91574565917047,0.8147667932663403,0.2656848238911979,1.2964924432243616,0.005901220920983099,5.530542669113543,1.673913043478261,3.066666666666667,0.40738339663317014,1.3695355186145837,2.9301690165707375,,1.0563389904599558,,1.0563389904599558,92.0,105,30.0,43,2.7738908087590994,0.09111524722106147,11.949033673406234,
466030.02151642326,6691582.118339248,466034.02151642326,6691582.118339248,466034.02151642326,6691578.118339248,466030.02151642326,6691578.118339248,112.91574565917047,0.7527736676917274,0.2391163415020781,1.3574435586497444,0.009008775964746935,5.721558550556387,1.6470588235294117,3.037037037037037,0.3631025926513038,1.3871006683243086,3.10272517914648,,1.0218477663292787,,1.0218477663292787,85.0,96,27.0,38,3.0363869075060075,0.09111524722106147,11.003763238213477,
466030.02151642326,6691578.118339248,466034.02151642326,6691578.118339248,466034.02151642326,6691574.118339248,466030.02151642326,6691574.118339248,112.91574565917047,1.359420682243296,0.4560922810132231,0.8916829326623938,0.0003572391974636856,4.682915135079107,1.6938110749185669,3.0679611650485437,0.6996367029134878,1.0808732806141097,2.51384922082221,,1.2121722206646144,,1.2121722206646144,153.5,168,51.5,66,2.073838335813295,0.003954521976227028,11.624671056547468,
466030.02151642326,6691574.118339248,466034.02151642326,6691574.118339248,466034.02151642326,6691570.118339248,466030.02151642326,6691570.118339248,112.91574565917047,1.4479822902070285,0.4826607634023429,0.8447448295169022,0.02289840083361886,4.255189063886559,1.730886850152905,3.1926605504587156,0.7704859892844739,1.0332712238906003,2.484409486854605,,1.22317555288443,,1.22317555288443,163.5,177,54.5,68,2.0311144062649045,0.060270365396843294,11.61516732774532,
466030.02151642326,6691570.118339248,466034.02151642326,6691570.118339248,466034.02151642326,6691566.118339248,466030.02151642326,6691566.118339248,112.91574565917047,1.6516739885236136,0.5092292457914627,0.7507210101476601,0.02289840083361886,4.853450992765947,1.774798927613941,3.5130434782608697,0.8944722404336996,0.9308537877360873,2.4111698807330595,,1.239946365099062,,1.239946365099062,186.5,201,57.5,72,1.9445759498963697,0.08618993985161363,11.32891209376185,
466030.02151642326,6691566.118339248,466034.02151642326,6691566.118339248,466034.02151642326,6691562.118339248,466030.02151642326,6691562.118339248,112.91574565917047,0.5623662105697023,0.1549828139365321,1.036458010007255,0.024815442765611567,4.853450992765947,1.7322834645669292,3.657142857142857,0.28339714548394446,0.604119206006683,1.4207988733860875,,0.5828689635023944,,0.5828689635023944,63.5,73,17.5,27,2.4375956902022473,0.30785280224286626,7.2718694154878465,
466034.02151642326,6691606.118339248,466038.02151642326,6691606.118339248,466038.02151642326,6691602.118339248,466034.02151642326,6691602.118339248,112.91574565917047,0.0,0.0,0.0,0.17471627478541255,0.22863990534139134,0.0,0.0,0.0,0.0,0.0011546670645845674,,0.005538750000741298,,0.005538750000741298,0.0,3,0.0,3,0.20847069545114486,0.17471627478541255,0.22863990534139134,
466034.02151642326,6691602.118339248,466038.02151642326,6691602.118339248,466038.02151642326,6691598.118339248,466034.02151642326,6691598.118339248,112.91574565917047,0.4029553162349835,0.1815512963256519,0.7356871174984667,0.0026330064048854405,2.565485445282095,1.4725274725274726,2.048780487804878,0.18597937672383852,0.21809373610438273,0.3307754997583138,,0.2964490350815981,,0.2964490350815981,45.5,55,20.5,30,1.1157921282060077,0.0026330064048854405,5.699529570370318,
466034.02151642326,6691598.118339248,466038.02151642326,6691598.118339248,466038.02151642326,6691594.118339248,466034.02151642326,6691594.118339248,112.91574565917047,0.38081491424405034,0.17712321592746527,1.1116322987731864,0.05094442434608665,4.17735173167214,1.4651162790697674,2.0,0.17712321592746527,0.47058303073555585,0.722681082915318,,0.4233261585282275,,0.4233261585282275,43.0,51,20.0,28,1.7071496016873933,0.3037343239108527,8.012389864847677,
466034.02151642326,6691594.118339248,466038.02151642326,6691594.118339248,466038.02151642326,6691590.118339248,466034.02151642326,6691590.118339248,112.91574565917047,0.2922533062803177,0.11513009035285242,1.3570809521100462,0.03397725530745935,4.17735173167214,1.6363636363636365,2.6153846153846154,0.15055473353834548,0.538233769739988,0.657841274126652,,0.39661139514420246,,0.39661139514420246,33.0,47,13.0,27,1.6586544970233899,0.10390837678482626,8.30284616429393,
466034.02151642326,6691590.118339248,466038.02151642326,6691590.118339248,466038.02151642326,6691586.118339248,466034.02151642326,6691586.118339248,112.91574565917047,0.4029553162349835,0.11955817075103906,1.6216282614280169,0.06721169541365231,4.17735173167214,1.7582417582417582,3.5555555555555554,0.21254785911295832,1.0596428180360333,2.096249922636501,,0.653443728899313,,0.653443728899313,45.5,55,13.5,23,3.2080037345641204,0.27334692220214085,8.286300098240899,
466034.02151642326,6691586.118339248,466038.02151642326,6691586.118339248,466038.02151642326,6691582.118339248,466034.02151642326,6691582.118339248,112.91574565917047,0.6642120597279948,0.20369169831658507,1.4412746488734691,0.06721169541365231,4.118458405268105,1.7066666666666668,3.3043478260869565,0.336534110262184,1.3797495212196536,2.8744781692076113,,0.9573120031619893,,0.9573120031619893,75.0,88,23.0,36,3.002655518486394,0.18425448044029527,11.192710525935354,
466034.02151642326,6691582.118339248,466038.02151642326,6691582.118339248,466038.02151642326,6691578.118339248,466034.02151642326,6691578.118339248,112.91574565917047,0.8989003208318862,0.2789690650857578,1.2532926155790964,0.006249468812663994,4.118458405268105,1.6945812807881773,3.238095238095238,0.4516642006150364,1.4119408295645326,3.04919136597447,,1.1265851342402837,,1.1265851342402837,101.5,117,31.5,47,2.706578733644219,0.006249468812663994,11.665205437599322,
466034.02151642326,6691578.118339248,466038.02151642326,6691578.118339248,466038.02151642326,6691574.118339248,466034.02151642326,6691574.118339248,112.91574565917047,0.9697496072028724,0.34096219066037065,1.0809707980154666,0.006225692668739267,3.8897191057832003,1.6164383561643836,2.7532467532467533,0.469376522207783,1.1331503467281827,2.5322441421782855,,1.0482710067732741,,1.0482710067732741,109.5,120,38.5,49,2.415638824136604,0.03153609951285058,10.989554243574798,
466034.02151642326,6691574.118339248,466038.02151642326,6691574.118339248,466038.02151642326,6691570.118339248,466034.02151642326,6691570.118339248,112.91574565917047,1.1955817075103905,0.4162395574295434,0.9109765050437635,0.02289840083361886,4.73818611230108,1.6888888888888889,2.978723404255319,0.6199312557461284,0.9921871867038186,2.309401210431302,,1.0891468454020707,,1.0891468454020707,135.0,146,47.0,58,2.120376347946691,0.1704491612776127,11.32330140531018,
