vertex1_x,vertex1_y,vertex2_x,vertex2_y,vertex3_x,vertex3_y,vertex4_x,vertex4_y,Area,Areal Frequency B20,Areal Frequency P20,Branch Mean Length,Branch Min Length,Branch Max Length,Connections per Branch,Connections per Trace,Connection Frequency,Dimensionless Intensity B22,Dimensionless Intensity P22,Fracture Density (Mauldon),Fracture Intensity B21,Fracture Intensity (Mauldon),Fracture Intensity P21,Number of Branches,Number of Branches (Real),Number of Traces,Number of Traces (Real),Trace Mean Length,Trace Min Length,Trace Max Length,Trace Mean Length (Mauldon)
15380279.39,5015649.38,15381029.39,5015649.38,15381029.39,5014899.38,15380279.39,5014899.38,3969694.1833468685,1.259542868812246e-07,1.259542868812246e-07,2920.7418026598525,1460.3709013299263,1460.3709013299263,0.0,0.0,0.0,1.0744823510072534,0.5372411755036267,,0.0003678799509182041,,0.0003678799509182041,0.5,1,0.5,1,1460.3709013299263,1460.3709013299263,1460.3709013299263,
15380279.39,5014899.38,15381029.39,5014899.38,15381029.39,5014149.38,15380279.39,5014149.38,3969694.1833468685,0.0,0.0,0.0,795.803338112697,795.803338112697,0.0,0.0,0.0,0.0,0.15953444363751235,,0.0002004696838993656,,0.0002004696838993656,0.0,1,0.0,1,795.803338112697,795.803338112697,795.803338112697,
15380279.39,5014149.38,15381029.39,5014149.38,15381029.39,5013399.38,15380279.39,5013399.38,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
15380279.39,5013399.38,15381029.39,5013399.38,15381029.39,5012649.38,15380279.39,5012649.38,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
15380279.39,5012649.38,15381029.39,5012649.38,15381029.39,5011899.38,15380279.39,5011899.38,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
15380279.39,5011899.38,15381029.39,5011899.38,15381029.39,5011149.38,15380279.39,5011149.38,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
15380279.39,5011149.38,15381029.39,5011149.38,15381029.39,5010399.38,15380279.39,5010399.38,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
15380279.39,5010399.38,15381029.39,5010399.38,15381029.39,5009649.38,15380279.39,5009649.38,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
15380279.39,5009649.38,15381029.39,5009649.38,15381029.39,5008899.38,15380279.39,5008899.38,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
15380279.39,5008899.38,15381029.39,5008899.38,15381029.39,5008149.38,15380279.39,5008149.38,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
15380279.39,5008149.38,15381029.39,5008149.38,15381029.39,5007399.38,15380279.39,5007399.38,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
15380279.39,5007399.38,15381029.39,5007399.38,15381029.39,5006649.38,15380279.39,5006649.38,3969694.1833468685,0.0,0.0,0.0,1068.1521745942414,1068.1521745942414,0.0,0.0,0.0,0.0,0.2874148524782498,,0.0002690766908632939,,0.0002690766908632939,0.0,1,0.0,1,1068.1521745942414,1068.1521745942414,1068.1521745942414,
15380279.39,5006649.38,15381029.39,5006649.38,15381029.39,5005899.38,15380279.39,5005899.38,3969694.1833468685,0.0,0.0,0.0,1488.3467487311705,1488.3467487311705,0.0,0.0,0.0,0.0,0.5580218379923212,,0.00037492730673684745,,0.00037492730673684745,0.0,1,0.0,1,1488.3467487311705,1488.3467487311705,1488.3467487311705,
15380279.39,5005899.38,15381029.39,5005899.38,15381029.39,5005149.38,15380279.39,5005149.38,3969694.1833468685,0.0,0.0,0.0,1325.5470568909395,1325.5470568909395,0.0,0.0,0.0,0.0,0.44262225725177484,,0.00033391666855640866,,0.00033391666855640866,0.0,1,0.0,1,1325.5470568909395,1325.5470568909395,1325.5470568909395,
15380279.39,5005149.38,15381029.39,5005149.38,15381029.39,5004399.38,15380279.39,5004399.38,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
15380279.39,5004399.38,15381029.39,5004399.38,15381029.39,5003649.38,15380279.39,5003649.38,3969694.1833468685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,0.0,0.0,0.0,
