               15384267.28     5013999.67   10
               15384497.01     5013806.02   10
               15384734.49     5013624.99   10
               15384978.69     5013454.89   10
               15385228.59     5013293.98   10
               15385483.17     5013140.57   10
               15385741.41     5012992.94   10
               15385965.34     5012869.59   10
               15386190.74     5012748.80   10
               15386417.35     5012630.06   10
               15386644.90     5012512.84   10
               15386873.10     5012396.62   10
               15387101.68     5012280.87   10
               15383355.70     5017035.02   11
               15383083.65     5015129.17   11
               15380907.21     5019820.50   12
               15381147.91     5019746.82   12
               15381388.80     5019673.80   12
               15381630.14     5019602.06   12
               15381872.16     5019532.24   12
               15382115.13     5019464.98   12
               15382359.29     5019400.89   12
               15382604.90     5019340.62   12
               15382852.21     5019284.80   12
               15383101.47     5019234.05   12
               15383352.92     5019189.01   12
               15383606.83     5019150.31   12
               15383862.44     5019117.60   12
               15384118.12     5019086.12   12
               15384371.43     5019050.11   12
               15384619.92     5019003.79   12
               15384861.15     5018941.38   12
               15385092.67     5018857.10   12
               15385356.95     5018721.06   12
               15385606.83     5018552.86   12
               15385845.95     5018360.54   12
               15386077.94     5018152.11   12
               15386306.45     5017935.59   12
               15385281.01     5021286.54   13
               15385494.05     5021034.90   13
               15385701.93     5020780.28   13
               15385899.55     5020519.54   13
               15386081.83     5020249.53   13
               15386243.67     5019967.10   13
               15386344.68     5019755.51   13
               15386432.65     5019537.42   13
               15386507.79     5019314.12   13
               15386570.30     5019086.92   13
               15386620.36     5018857.10   13
               15386660.62     5018609.13   13
               15386688.30     5018360.01   13
               15386704.98     5018109.88   13
               15386712.23     5017858.85   13
               15386711.62     5017607.08   13
               15386704.75     5017354.70   13
               15386693.17     5017101.84   13
               15386678.46     5016848.63   13
               15386662.21     5016595.21   13
               15386139.03     5020511.63   14
               15386386.37     5020496.86   14
               15386633.00     5020479.84   14
               15386878.31     5020458.29   14
               15387121.69     5020429.94   14
               15387362.53     5020392.50   14
               15387600.22     5020343.70   14
               15387834.14     5020281.25   14
               15388078.87     5020198.19   14
               15388319.44     5020100.71   14
               15388556.94     5019992.40   14
               15388792.43     5019876.85   14
               15389026.99     5019757.67   14
               15384653.19     5016343.89   15
               15384916.76     5016272.68   15
               15385180.39     5016203.13   15
               15385444.20     5016136.93   15
               15385708.35     5016075.75   15
               15385972.97     5016021.28   15
               15386238.19     5015975.20   15
               15386504.16     5015939.19   15
               15386771.02     5015914.92   15
               15387038.90     5015904.08   15
               15387295.26     5015907.42   15
               15387551.89     5015923.77   15
               15387808.17     5015952.44   15
               15388063.51     5015992.73   15
               15388317.28     5016043.94   15
               15388568.89     5016105.38   15
               15388817.72     5016176.34   15
               15389064.11     5016256.36   15
               15389307.30     5016344.13   15
               15389547.70     5016438.57   15
               15389785.72     5016538.57   15
               15390021.76     5016643.03   15
               15390256.23     5016750.85   15
               15390489.54     5016860.94   15
               15390722.10     5016972.19   15
               15390981.84     5017096.60   15
               15391242.20     5017219.24   15
               15391504.55     5017338.31   15
               15391770.20     5017452.04   15
               15392040.52     5017558.61   15
               15392302.21     5017650.10   15
               15392567.70     5017723.30   15
               15392835.75     5017768.04   15
               15393078.61     5017777.66   15
               15393322.12     5017761.08   15
               15393566.20     5017723.55   15
               15393810.72     5017670.31   15
               15394055.58     5017606.60   15
               15394300.66     5017537.67   15
               15386976.12     5019296.91   16
               15387117.94     5019061.02   16
               15387261.11     5018826.13   16
               15387407.06     5018593.15   16
               15387557.23     5018362.97   16
               15387713.06     5018136.50   16
               15387875.99     5017914.65   16
               15388067.99     5017673.44   16
               15388271.06     5017441.53   16
               15388485.86     5017221.03   16
               15388713.08     5017014.08   16
               15388969.94     5016808.50   16
               15389236.62     5016615.09   16
               15389508.32     5016427.66   16
               15392982.25     5020700.12   17
               15393102.69     5020453.88   17
               15393222.24     5020207.05   17
               15393340.06     5019958.99   17
               15393455.33     5019709.01   17
               15393567.21     5019456.44   17
               15393674.87     5019200.62   17
               15393777.48     5018940.87   17
               15393877.32     5018672.56   17
               15393978.37     5018405.17   17
               15394088.09     5018144.19   17
               15394213.96     5017895.08   17
               15394363.44     5017663.33   17
               15394564.83     5017428.61   17
               15394795.36     5017215.61   17
               15395045.37     5017017.04   17
               15395305.17     5016825.59   17
               15382665.10     5011505.96   18
               15382906.77     5011466.46   18
               15383148.44     5011427.78   18
               15383390.20     5011390.76   18
               15383632.16     5011356.20   18
               15383874.42     5011324.94   18
               15384117.07     5011297.79   18
               15384360.21     5011275.58   18
               15384596.64     5011259.33   18
               15384833.39     5011248.11   18
               15385070.40     5011241.49   18
               15385307.63     5011239.07   18
