388804.51 5001078.66 23
389053.88 5001149.66 23
389303.09 5001222.09 23
389552.2 5001295.48 23
389801.3 5001369.34 23
387959.7 4998500.09 24
388218.04 4998573.89 24
388476.35 4998647.63 24
388734.66 4998721.29 24
388993.0 4998794.82 24
389251.38 4998868.18 24
389509.82 4998941.32 24
389768.37 4999014.21 24
390027.02 4999086.8 24
390285.82 4999159.06 24
390544.78 4999230.94 24
390803.93 4999302.4 24
391063.29 4999373.4 24
391322.88 4999443.9 24
391582.73 4999513.86 24
391842.86 4999583.23 24
392103.3 4999651.98 24
392352.53 4999717.0 24
392602.0 4999780.92 24
392851.79 4999843.28 24
393101.95 4999903.6 24
393352.56 4999961.42 24
393603.68 5000016.27 24
393855.38 5000067.67 24
394107.71 5000115.15 24
394360.76 5000158.26 24
394614.57 5000196.51 24
394855.0 5000227.92 24
395095.96 5000255.21 24
395337.37 5000279.02 24
395579.16 5000300.0 24
395821.24 5000318.79 24
396063.54 5000336.04 24
396305.99 5000352.39 24
396548.5 5000368.5 24
396791.01 5000385.0 24
397051.53 5000403.74 24
397311.82 5000423.49 24
397571.92 5000444.09 24
397831.9 5000465.37 24
398091.82 5000487.15 24
398351.72 5000509.29 24
398611.68 5000531.6 24
380593.3 4997348.2 25
380856.08 4997308.43 25
381118.83 4997268.78 25
381381.57 4997229.35 25
381644.31 4997190.26 25
381907.06 4997151.62 25
382169.85 4997113.54 25
382432.67 4997076.13 25
382695.55 4997039.49 25
382958.5 4997003.76 25
383221.54 4996969.02 25
383484.67 4996935.4 25
383747.92 4996903.0 25
384011.29 4996871.95 25
384274.8 4996842.34 25
384538.46 4996814.29 25
384802.29 4996787.91 25
385066.3 4996763.31 25
385330.51 4996740.6 25
385594.92 4996719.9 25
385849.61 4996701.92 25
386104.4 4996685.67 25
386359.29 4996670.92 25
386614.27 4996657.45 25
386869.31 4996645.01 25
387124.41 4996633.38 25
387379.56 4996622.33 25
387634.74 4996611.62 25
387889.93 4996601.02 25
388145.14 4996590.3 25
388400.33 4996579.23 25
388655.5 4996567.58 25
388910.64 4996555.1 25
389165.74 4996541.58 25
389420.77 4996526.78 25
389675.74 4996510.46 25
389938.93 4996491.86 25
390201.94 4996471.62 25
390464.78 4996449.93 25
390727.51 4996427.01 25
390990.15 4996403.05 25
391252.73 4996378.28 25
391515.3 4996352.88 25
391777.88 4996327.06 25
392040.52 4996301.03 25
389633.88 4994855.93 26
389893.53 4995017.38 26
390153.45 4995178.16 26
390414.01 4995337.64 26
390675.55 4995495.17 26
390938.43 4995650.11 26
391203.0 4995801.83 26
391469.63 4995949.67 26
391738.65 4996093.0 26
392010.44 4996231.18 26
392285.34 4996363.57 26
392563.7 4996489.52 26
392808.34 4996592.82 26
393055.94 4996688.55 26
393306.78 4996774.51 26
393561.15 4996848.52 26
393819.34 4996908.39 26
394073.96 4996952.23 26
394330.64 4996986.28 26
394587.84 4997016.24 26
394844.0 4997047.83 26
395097.58 4997086.77 26
395347.03 4997138.77 26
395616.02 4997216.22 26
395879.18 4997312.71 26
396137.85 4997424.51 26
396393.35 4997547.87 26
396647.02 4997679.03 26
396900.18 4997814.27 26
397154.17 4997949.81 26
397410.32 4998081.94 26
397669.95 4998206.88 26
397899.18 4998307.03 26
398131.57 4998398.36 26
398366.8 4998480.31 26
398604.55 4998552.35 26
398844.5 4998613.93 26
399086.33 4998664.5 26
399329.71 4998703.53 26
399574.33 4998730.47 26
399838.02 4998745.81 26
400102.42 4998748.96 26
400367.42 4998742.37 26
400632.9 4998728.49 26
400898.73 4998709.74 26
401164.81 4998688.58 26
381179.27 4995526.12 27
381441.16 4995509.82 27
381702.99 4995493.0 27
381964.75 4995475.13 27
382226.44 4995455.65 27
382488.07 4995434.03 27
382749.62 4995409.73 27
383011.11 4995382.2 27
383272.53 4995350.9 27
383533.89 4995315.28 27
383795.18 4995274.8 27
384070.63 4995226.25 27
384345.14 4995171.07 27
384618.0 4995108.58 27
384888.51 4995038.09 27
385155.95 4994958.93 27
385419.62 4994870.4 27
385678.8 4994771.82 27
385932.79 4994662.51 27
386180.88 4994541.78 27
386445.73 4994395.98 27
386703.84 4994238.07 27
386956.58 4994070.43 27
387205.36 4993895.45 27
387451.54 4993715.5 27
387696.52 4993532.95 27
387941.69 4993350.19 27
388188.43 4993169.6 27
388438.12 4992993.55 27
388692.16 4992824.42 27
388949.83 4992664.75 27
389211.54 4992512.02 27
389475.82 4992363.86 27
389741.22 4992217.95 27
390006.28 4992071.92 27
390269.55 4991923.44 27
390529.57 4991770.15 27
390784.88 4991609.7 27
391044.49 4991433.34 27
391298.46 4991248.57 27
391548.04 4991057.19 27
